id,type,owner,reporter,milestone,status,resolution,summary,description,PosixTime,ModifiedTime,priority
65,enhancement,,Aleksej Saushev,v1.7,closed,fixed,Basic NetBSD support for hwloc,"I'm able to build hwloc 1.4 on NetBSD with minimal changes as attached.
I don't quite know if I have more or less correctly functional hwloc,
but I've got reasonably looking (at first sight) output from lstopo:

 * CPU cpusets *

cpu 0 (os 0) has cpuset 0x00000001
cpu 1 (os 1) has cpuset 0x00000002
Machine#0(OSName=NetBSD OSRelease=5.99.60 OSVersion=""NetBSD 5.99.60 (GENERIC) #1: Fri Jan 27 02:12:22 MSK 2012  asau@lithium:/home/asau/v) cpuset 0xf...f complete 0x00000003 online 0xf...f allowed 0xf...f nodeset 0x0 completeN 0x0 allowedN 0xf...f
  PU#0 cpuset 0x00000001
  PU#1 cpuset 0x00000002

Restrict topology cpusets to existing PU and NODE objects

Propagate offline and disallowed cpus down and up

Propagate nodesets
Machine#0(OSName=NetBSD OSRelease=5.99.60 OSVersion=""NetBSD 5.99.60 (GENERIC) #1: Fri Jan 27 02:12:22 MSK 2012  asau@lithium:/home/asau/v) cpuset 0x00000003 complete 0x00000003 online 0x00000003 allowed 0x00000003
  PU#0 cpuset 0x00000001 complete 0x00000001 online 0x00000001 allowed 0x00000001
  PU#1 cpuset 0x00000002 complete 0x00000002 online 0x00000002 allowed 0x00000002

Removing unauthorized and offline cpusets from all cpusets

Removing disallowed memory according to nodesets
Machine#0(OSName=NetBSD OSRelease=5.99.60 OSVersion=""NetBSD 5.99.60 (GENERIC) #1: Fri Jan 27 02:12:22 MSK 2012  asau@lithium:/home/asau/v) cpuset 0x00000003 complete 0x00000003 online 0x00000003 allowed 0x00000003
  PU#0 cpuset 0x00000001 complete 0x00000001 online 0x00000001 allowed 0x00000001
  PU#1 cpuset 0x00000002 complete 0x00000002 online 0x00000002 allowed 0x00000002

Removing ignored objects
Machine#0(OSName=NetBSD OSRelease=5.99.60 OSVersion=""NetBSD 5.99.60 (GENERIC) #1: Fri Jan 27 02:12:22 MSK 2012  asau@lithium:/home/asau/v) cpuset 0x00000003 complete 0x00000003 online 0x00000003 allowed 0x00000003
  PU#0 cpuset 0x00000001 complete 0x00000001 online 0x00000001 allowed 0x00000001
  PU#1 cpuset 0x00000002 complete 0x00000002 online 0x00000002 allowed 0x00000002

Removing empty objects except numa nodes and PCI devices
Machine#0(OSName=NetBSD OSRelease=5.99.60 OSVersion=""NetBSD 5.99.60 (GENERIC) #1: Fri Jan 27 02:12:22 MSK 2012  asau@lithium:/home/asau/v) cpuset 0x00000003 complete 0x00000003 online 0x00000003 allowed 0x00000003
  PU#0 cpuset 0x00000001 complete 0x00000001 online 0x00000001 allowed 0x00000001
  PU#1 cpuset 0x00000002 complete 0x00000002 online 0x00000002 allowed 0x00000002

Removing objects whose type has HWLOC_IGNORE_TYPE_KEEP_STRUCTURE and have only one child or are the only child
Machine#0(OSName=NetBSD OSRelease=5.99.60 OSVersion=""NetBSD 5.99.60 (GENERIC) #1: Fri Jan 27 02:12:22 MSK 2012  asau@lithium:/home/asau/v) cpuset 0x00000003 complete 0x00000003 online 0x00000003 allowed 0x00000003
  PU#0 cpuset 0x00000001 complete 0x00000001 online 0x00000001 allowed 0x00000001
  PU#1 cpuset 0x00000002 complete 0x00000002 online 0x00000002 allowed 0x00000002

Add default object sets

Ok, finished tweaking, now connect
Machine#0(OSName=NetBSD OSRelease=5.99.60 OSVersion=""NetBSD 5.99.60 (GENERIC) #1: Fri Jan 27 02:12:22 MSK 2012  asau@lithium:/home/asau/v) cpuset 0x00000003 complete 0x00000003 online 0x00000003 allowed 0x00000003 nodeset 0xf...f completeN 0xf...f allowedN 0xf...f arity 2
  PU#0 cpuset 0x00000001 complete 0x00000001 online 0x00000001 allowed 0x00000001 nodeset 0xf...f completeN 0xf...f allowedN 0xf...f
  PU#1 cpuset 0x00000002 complete 0x00000002 online 0x00000002 allowed 0x00000002 nodeset 0xf...f completeN 0xf...f allowedN 0xf...f
--- PU level has number 1


Propagate total memory up

Looking for PCI devices

no PCI detection

Now reconnecting
--- PU level has number 1

Machine#0(OSName=NetBSD OSRelease=5.99.60 OSVersion=""NetBSD 5.99.60 (GENERIC) #1: Fri Jan 27 02:12:22 MSK 2012  asau@lithium:/home/asau/v) cpuset 0x00000003 complete 0x00000003 online 0x00000003 allowed 0x00000003 nodeset 0xf...f completeN 0xf...f allowedN 0xf...f arity 2
  PU#0 cpuset 0x00000001 complete 0x00000001 online 0x00000001 allowed 0x00000001 nodeset 0xf...f completeN 0xf...f allowedN 0xf...f
  PU#1 cpuset 0x00000002 complete 0x00000002 online 0x00000002 allowed 0x00000002 nodeset 0xf...f completeN 0xf...f allowedN 0xf...f
",1330825711,1354896147,normal
66,defect,jsquyres,sthibaul,v1.4.2,closed,fixed,script permissions wrong,"the hwloc-assembler-remote and hwloc-gather-topology scripts don't get +x on make install

We already set the +x bit at ./configure time, from config/hwloc_internal.m4

but at installation time the script's content is patched, and +x is not applied there. This needs more automake magic.",1331293524,1356164890,normal
67,enhancement,,bgoglin,Future,new,,relaxed distance constraints when NOT grouping,"I got some user requests about distance that don't fit well in the current distance model.

People want to insert distances just for getting them back later. Basically the topology (especially as XML) puts all inputs together (usual hwloc stuff + external things such as distances). The application just loads hwloc instead of loading multiple things and merging them

They don't care about us grouping. Grouping is actually what makes the current distance API not very satisfying, because grouping can reorder objects, and thus change logical indexes.

For their case, there's no reason to use physical indexes to identify objects in matrices, and we can deal with multiple topologies without any problem (ticket #48)

So these people need some relaxed distance matrix API that doesn't group and just annotates the topology with distance matrices.
",1332411010,1336507195,normal
68,enhancement,,bgoglin,v1.6,closed,fixed,latency between PU/core and local caches,"I got some user requests about distance that don't fit well in the current distance model (follow-up to #67).

People want distance from coreX to cacheY or memoryZ. That's different from our current matrices: we have distance from typeX to typeY (always the same type).

I don't think it's really a problem to say that distance from coreX to numaY is different from numaX to numaY. But our model currently does not support distance from a core to it's local cache for instance.

So we could annotate the tree to add the latencies between each core and its local caches. Different solutions:
1) each cache object (and numa node?) gets a new attribute for the latency to PU/core(s) under to this cache. This assume each core below a shared cached has the same latency...
2) Each pu (or core?) object gets an array of latencies to all memory/caches objects above it. API may be ugly given the variety of cache levels we can have.
",1332411486,1356162195,normal
69,defect,,igalic,v1.4.2,closed,fixed,pointless configure check?,"Solaris 9 doesn't have fabsf(), naturally the configure check fails - this however doesn't abort the process - even with no alternatives.

Instead we happily proceed to compile and then fail with:
{{{
  CC     distances.lo
""distances.c"", line 669: warning: implicit function declaration: fabsf
}}}
and later at:
{{{
  CC     lstopo-lstopo-cairo.o
""lstopo-cairo.c"", line 529: warning: empty translation unit
  CCLD   lstopo
Undefined                       first referenced
 symbol                             in file
fabsf                               /home/igalic/mgar/pkg/hwloc/trunk/work/solaris9-sparc/build-isa-sparcv8/hwloc-1.4.1/src/.libs/libhwloc.so
ld: fatal: Symbol referencing errors. No output written to .libs/lstopo
gmake[1]: *** [lstopo] Error 1
}}}",1332423428,1356162959,normal
70,defect,,bgoglin,v1.4,closed,fixed,>32 processors support on Windows,"Make sure we don't forget this one.

We need to apply something like
  http://www.open-mpi.org/community/lists/hwloc-users/2012/03/0599.php
and make sure it works for 32bits build too.
",1332452556,1335898926,normal
71,defect,gridengine,gridengine,v1.7,closed,fixed,NVML Support in hwloc,"NVIDIA created the NVML (NVIDIA Management Library) API for management software to check the status of the GPU devices in the system.

The NVML API set offers things that are not available to cudaGetDeviceProperties(). Applications that use the NVML APIs are usually job schedulers or some kind of parallel starters that they themselves do not perform any GPGPU computations, but they do need to check the status of the GPUs and start jobs that use the GPUs for computation.

So with NVML support in hwloc, the node management daemons running on individual nodes can query the distances between a GPU device and each individual processor, and decide which processors to include when binding the job to offer the max. bandwidth from the processors running the job to the GPU - and thus better performance than the non-binding case.

Open Grid Scheduler-Grid Engine and many other job schedulers already use the hwloc library for topology discovery & processor binding, and OGS/GE also uses the NVML library to report various GPU statistics from the execution hosts to the master host. With NVML Support in hwloc OGS/GE could make even better job scheduling and processor binding decision.

In this support ticket, we are planning to implement the following APIs:

- hwloc_nvml_get_device_pci_ids()
- hwloc_nvml_get_device_cpuset()
- hwloc_nvml_get_device_pcidev()

References:
- NVML from NVIDIA:
http://developer.nvidia.com/nvidia-management-library-nvml

- Grid Engine Multi-Core Processor Binding with hwloc:
http://gridscheduler.sourceforge.net/projects/hwloc/GridEnginehwloc.html",1335312256,1356162114,normal
72,task,bgoglin,bgoglin,v1.9,new,,remove kerrighed support,"Kerrighed is dead. The company that maintained it closed down during Fall 2011. The mailing lists are empty, except when people ask why download links are broken. No commits since the end of 2010. Let's plan its removal.

For the record, the topology has never been well exposed in kerrighed (tweaked /proc/cpuinfo only). Binding still has a lot of TODOs.

And it makes the Linux detection code much more ugly than it should be, which makes us waste time when maintaining it. So either remove it next time we have to work-around it when modifying the Linux code, or at the end of 2012 (one year after the official death, hence around v1.6).
",1335420239,1378894663,normal
73,defect,,bgoglin,Future,new,,win32 support for more than 32 cores,"Windows support for more than 32 cores was fixed in 1.4.2 (ticket #70) but it's broken in win32 because windows report crappy affinity info. See Remarks in
  http://msdn.microsoft.com/en-us/library/windows/desktop/dd405488%28v=vs.85%29.aspx

On a 48 core machine, hwloc reports a big warning and ignores all objects that should contain bits >= 32.
  http://www.open-mpi.org/community/lists/hwloc-devel/2012/05/3054.php

That's likely not very important, but somebody may want to dig into this.
",1335871870,1336507350,normal
74,defect,,bgoglin,Future,new,,windows locale support,"The XML output is still localized on Windows from what I see.
make check even fails in tests/xml when running in French language (export LANG/LC_ALL in the test-topology script doesn't help).

Followup to ticket #56
",1336507467,1336507467,minor
75,defect,,bgoglin,v1.5,closed,fixed,filter invalid strings,"We get some (rare) failures when some object info attributes contain invalid characters. XML (either basic or libxml2) fails to export/reimport them properly. We should filter things out, either during export, or when inserting the object info attribute (assuming that's the only place where the problem comes from).

For the record, two cases where the problem occured:
* Strange DMI info on Cisco servers
* invalid PICL info on x86 Solaris 10 (CR 6702349 ""cpu info in picl devtree may be missing or incorrect on x86, already fixed"")
",1336589864,1341604804,normal
76,defect,,bgoglin,v1.5,closed,fixed,improve AIX cpubind support,"cpubind on AIX currently only uses rsets while there's another (older) way to bind stuff on AIX: bindprocessor() for set and getthrds() for get. Both methods conflict, you get EPERM if you set with one after the other. And you cannot get the binding set by one with the other. The old one has limitation: cannot bind to random sets, cannot unbind a single thread.

The old is used (at least) by the XL OpenMP runtime on AIX 6.1.

So we need:
* get: Try both methods. Patch sent to Hendryk Bockelmann for testing. This will likely go in v1.5.
* set: Try rsets as usual. If it fails with EPERM, unbind with the old method and try rsets again. One drawback is that we can't unbind a single thread, so we have to unbind the entire process and assume each individual thread will get rebound by hwloc. Maybe do that only when STRICT is given.

By the way, looks like get_last_cpu_location() is only possible for the current thread on AIX.
",1340776323,1341842306,normal
77,defect,,bgoglin,Future,new,,improve Windows cpubind,"Hartmut Kaiser (the user who has a 48core windows machine) once said
  may I ask you to implement hwloc_get_cpubind() for Windows, please?

We have some support for get_cpubind() but I assume it's not enough for his large machine (use groups too). There are some TODO in the code, we'll need to implement all this and get Hartmut to test them.
",1340776465,1362579675,normal
78,enhancement,,bgoglin,v1.7,closed,fixed,BlueGene/Q support,"Based on discussion with Jeff Hammond and Chris Samuel.

BGQ nodes have 16 cores with 4 threads (actually 18 cores but one is for the OS and one reserved for fault tolerance). hwloc doesn't get any topology about that, there's nothing in /proc and /sys (file I/O are not locally supported on BG).

There is some kind of binding support but it's not widely used. Usually tasks are placed at launch and they don't ever move.

There are ways to retrieve the current core/thread number (get_last_cpu_location()).

There's a lot of doc about this in
  http://www.redbooks.ibm.com/redpieces/abstracts/sg247948.html?Open

Marking this as v1.6 since we don't have direct access to BGQ as of today.",1340776945,1360963823,normal
79,defect,,bgoglin,v1.6,closed,fixed,annotate console output for colorized boxes,"Colorized boxes are totally ignored in console mode. --pid 0, offline, disallowed, ... PUs are just displayed as usual. Try to find a way to annotate them in console mode. Maybe by adding special characters or keywords at the end, maybe only in the verbose output.

For the record, we're talking about Green for ""current process binding"", Black for offline and Red for unallowed CPUs.

Comes from
  http://www.open-mpi.org/community/lists/hwloc-devel/2012/06/3140.php
",1341002534,1352632096,normal
80,defect,,fx,v1.6,closed,fixed,bad hwloc_pid_t definition on Cygwin,"hwloc.m4 has

hwloc_pid_t=HANDLE

for Cygwin, but HANDLE is void *, which is surely wrong, with compilation warnings.

It didn't pass `make check` (under virtualbox), but I need to go back and see if it was a real problem.",1341864899,1343106114,normal
81,defect,bgoglin,bgoglin,v1.5,closed,fixed,doxygen breaks hello.c indentation in the README,"From http://www.open-mpi.org/community/lists/hwloc-devel/2012/07/3174.php

Doxygen >= 1.8 does not put code fragments inside <pre> tags anymore.
They use the CSS to make sure indentation is preserved (we should update
out own CSS), but that doesn't seem to work with w3m and lynx. That's
why hello.c is not indented anymore in the README. Currently under
discussion at https://bugzilla.gnome.org/show_bug.cgi?id=680073 but I
don't expect much.

r4619 fixes indentation in the README (verbatim forces <pre>
tags) but it removes doxygen syntax colorizing in the HTML and PDF
outputs, which is bad IMHO.

One workaround would be to modify the doxygen HTML code before passing
it to w3m/lynx and try to fix this mess. We'll see.
We may need such a step anyway because w3m does not export everything
well. For instance &ndash; (generated by doxygen in place of -- since
1.8) and © are exported as ""?"".

Another way would be to manually insert hello.c in the README in place
of the doxygen-generated code.

TODO:
* likely revert r4619
* update our copy of doxygen.css (add div.line stuff)
* fix the README
",1342512679,1342606631,normal
82,defect,,pekka,v1.4,closed,invalid,Symbols missing when embedding hwloc to another project,"Hi,

I'm trying to embed hwloc 1.4.2 to the pocl project (http://launchpad.net/pocl). For some reason a couple of symbols are missing from the final built library:

../../lib/CL/.libs/libpocl.so: undefined reference to `pocl_hwloc_look_linuxfs'
../../lib/CL/.libs/libpocl.so: undefined reference to `pocl_hwloc_backend_linuxfs_init'
../../lib/CL/.libs/libpocl.so: undefined reference to `pocl_hwloc_backend_linuxfs_exit'
../../lib/CL/.libs/libpocl.so: undefined reference to `pocl_hwloc_set_linuxfs_hooks'

When I look at libpocl.so via nm, it seems other (prefix renamed) hwloc symbols are linked OK. The nonprefixed symbols for those listed above are not there either. Maybe this is some conditionally linked code that should be enabled somehow in the build process?",1342622149,1342632511,normal
83,enhancement,bgoglin,bgoglin,v1.6,closed,fixed,hwloc-annotate to add object string info,"In the valarray branch, I added a hwloc-annotate tool to add string info attributes (or valarrays) to object in XML topologies.
  $ hwloc-annotate input.xml output.xml Core:4 MyInfo ThisIsCore4
This could be easily extracted to trunk if somebody needs it without valarray support.

For the record, the user that requested ""valarray"" support still hasn't tested the branch so it's not clear when this branch will become candidate for merging in trunk.
",1343805187,1350201562,normal
84,enhancement,,bgoglin,v1.6,closed,fixed,base64 encoding of binary userdata,"v1.6 lets application specify how to export/import obj->userdata but the application has to take care of converting its binary data from/to printable characters allowed in XML.

We could add hwloc_export_obj_userdata_encoded() which takes care of converting to base64 before exporting. We'd add a encoded=1 to the XML userdata line, and importing would decode back before passing the buffer to the application.

We'd embed a base64 encoder/decoder inside hwloc, something like
  http://opensource.apple.com/source/OpenSSH/OpenSSH-7.1/openssh/bsd-base64.c

Add we could have hwloc-annotate support things like that too.
",1346163127,1346271585,normal
85,enhancement,,bgoglin,v1.6,closed,fixed,CPUModel detection on more OSes,"http://www.open-mpi.org/community/lists/hwloc-users/2012/10/0747.php
http://www.open-mpi.org/community/lists/hwloc-users/2012/10/0748.php

This may offer a way to setup socket CPUModel infor string on:
1) darwin/anyarch
2) anyOS/x86

We should likely put (2) in the x86 backend, make sure we always load
the x86 component, but have it only setup the CPUModel string when another
backend did the main discovery earlier.

Also, we may want to make sure there's an object to store this. Storing CPUModel in the Machine object (when all sockets have the same model) could help. See http://www.open-mpi.org/community/lists/hwloc-users/2012/10/0755.php
",1351203005,1352414861,normal
86,defect,,bgoglin,v1.6,closed,fixed,clarify what's CPUType,"v1.6 will likely have CPUModel socket attribute on many OS and on x86. We also have CPUType support on Linux and Solaris but it's definition isn't clear to me, so I want to me if/how we extend its support as well.

The CPUType value is kind of OS specific. And we also have things like Architecture=x86_64 (taken from uname):

Linux/x86 says Architecture=i686 CPUType=i686 (CPUType is taken from uname on Linux)
Linux/x86_64 says Architecture=x86_64 CPUType=x86_64
Solaris/T1 says Architecture=sun4v CPUType=sparcv9 (CPUType comes from PICL or so)
Solaris/x86 says Architecture=i86pc and a corrupter CPUType string (or none)

Terry Dontje requested (and implemented) the basics of CPUType, we need to clarify what he really wanted.
",1351844389,1356162166,normal
87,enhancement,,bgoglin,Future,new,,cmake support for native Windows build,Shiqing (former OMPI windows builder) sent a draft of patch (a couple months ago) to enable native Windows build with cmake.,1352632404,1362579792,normal
88,defect,,bgoglin,v1.7,closed,fixed,public API for external plugins,"Plugins support currently used internal headers (mostly private/components.h and private/private.h). If we want people to develop external plugins, we may want to make those headers kind of public, so that they don't need the full hwloc source tree anymore.

The plugin ABI uses some version checks to make sure people don't mix incompatible versions. We may need to check the ABI of things like the topology structure too.
",1352716517,1354747073,normal
89,defect,,bgoglin,Future,new,,AIX plugins,"AIX currently rejects --enable-plugins because of ltdl bugs.
See a summary of the problem here
http://lists.gnu.org/archive/html/libtool/2012-08/msg00020.html
A possible upcoming fix
http://lists.gnu.org/archive/html/libtool/2012-08/msg00025.html
A possible work-around (not sure I tried this one)
http://lists.gnu.org/archive/html/libtool/2012-08/msg00023.html
",1352716917,1352716917,normal
90,defect,,bgoglin,Future,new,,Windows plugin support,"Building plugins on Windows currently fails because libtool/mingw doesn't support undefined symbols:

libtool: link: undefined symbols not allowed in i686-w64-ming32 shared libraries

And building without undefined symbols would require to link plugins with the core hwloc lib, which brings other problems.

The OMPI windows maintainer uses native builds (with cmake) to workaround this, but I am not even sure that would solve everything (see #87). And I am not sure he was aware of all the above problems.

",1352717300,1352717300,normal
91,defect,bgoglin,jsquyres,v1.6,closed,wontfix,XML::Simple XMLin() warns/ignores some objects because of non-unique names,"Report at
  http://www.open-mpi.org/community/lists/hwloc-devel/2012/11/3402.php

Related to these warnings
  Warning: <object> element has non-unique value in 'name' key attribute: Intel Corporation I350 Gigabit Network Connection at ./topo.pl line 16 

Details at
  http://www.open-mpi.org/community/lists/hwloc-devel/2012/11/3403.php

But XML::Simple doesn't look so good
  http://www.open-mpi.org/community/lists/hwloc-devel/2012/11/3404.php
so we're going to close this as wontfix.
",1353356529,1353356542,normal
92,defect,,bgoglin,v1.6,new,,broken doxygen links in PDF doc,"The PDF output has many broken hyperlinks:
* all \ref to \page anchors
* all references to header files
All those point to page 1 instead of the right target.

The HTML output looks good. \section are properly referenced.

Not sure if that's our fault or doxygen's fault.
Happens with current hwloc trunk built with doxygen 1.8.1.2 but already happened in the past (hwloc 1.2 with doxygen 1.7.4).

Brice

",1353365096,1384181302,normal
93,enhancement,,bgoglin,v1.7,closed,fixed,OpenCL device locality,"AMD OpenCL offers a non-portable extension to get the PCI bus id of a OpenCL device. Let's that will become standard at some point.



From AMD APP OpenCL Programming Guide, Annex A.8.6

Calling clGetDeviceInfo with <param_name> set to CL_DEVICE_TOPOLOGY_AMD returns the following 32-bytes union of structures.
{{{
  typedef union {
    struct {
      cl_uint type;
      cl_uint data[5];
    } raw;
    struct {
      cl_uint type;
      cl_char unused[17];
      cl_char bus;
      cl_char device;
      cl_char function;
    } pcie;
  } cl_device_topology_amd;
}}}
The type of the structure returned can be queried by reading the first unsigned int of the returned data. The developer can use this type to cast the returned union into the right structure type. Currently, the only supported type in the structure above is PCIe (type value = 1). The information returned contains the PCI Bus/Device/Function of the device,
and is similar to the result of the lspci command in Linux. It enables the developer to match between the OpenCL device ID and the physical PCI connection of the card.
",1353534188,1356162102,normal
94,enhancement,,bgoglin,Future,new,,"combine linux sysfs, devicetree and /proc/cpuinfo","The devicetree is currently only used when no caches were detected from sysfs, which is very rare. When it's used, it may detect things that end up being ignored because sysfs or /proc/cpuinfo added different things first.

We recently got some report about a FreeScale P4080 machine where Linux reports L2/L3 with size=0 while the devicetree contains better info. We must improve this.

/proc/cpuinfo is already well used: we gather everything and make it available to others (instead of directly adding objects to the topology).

We should do the same for sysfs and the devicetree: detect everything, create objects, keep them in the linux backend, compare what we got from all sources, keep/merge the best information, and then only add objects to the topology.

Brice
",1353608434,1364326061,normal
95,enhancement,,bgoglin,Future,new,,more generic device-tree support,"We got a report from a FreeScale P4080 user where hwloc doesn't find anything about L2 and L3 in the device tree. The reasons are:
* the current code expects a handle in the l2-cache while this platform has a l2-cache sub-directory instead.
* the l3 is under /proc/device-tree/soc@ffe000000/l3-cache-controller@10000/ while we only look in /proc/device-tree/cpus for now

These files contain better info than Linux (it sees L2/L3 but doesn't find the cache sizes).

I don't know how standard these directories/files are. And the device-tree code is hard to understand. So it's not clear what how much time we need/should spend on this.
",1353662739,1353662739,minor
96,defect,,bgoglin,Future,new,,get_last_memory_location(),"hwloc_get_last_memory_location(hwloc_topology_t topology, const void *addr, size_t len, hwloc_nodeset_t nodeset)

And maybe another one with a PID.

This would set a bit in nodeset if a page in the range is allocated on the corresponding node.

The drawback is that this doesn't tell us if the pages are 50% across two nodes, or 99%-1%, or 1% on one 1% on the other and 98% not physically allocated. Maybe have a way to return an array on node* corresponding to each page (NULL if not allocated) like Linux move_pages syscall does.
",1355260143,1364326045,normal
97,defect,,bgoglin,v1.7,closed,fixed,I/O lib interoperability vs. plugin OS devices,"Once we'll have OpenCL/NVML/CUDA plugins, we'll need to clarify what we actually need in inline helpers, and document better when one should/may use helpers or hwloc objects.

There are four types of helpers:

1) Convert OS handle into hwloc cpuset (usually only returns something useful on Linux). Works locally only. Doesn't need plugins/libpci. Needs better documentation (they are here for when plugins are not available, or hwloc objects are not needed).
   hwloc_ibv_get_device_cpuset()
   hwloc_cuda_get_device_cpuset()
   hwloc_cudart_get_device_cpuset()

2) Convert OS handle into PCI bus id. Works locally only. Those are not hwloc specific at all (it's a helper for (1), the topology argument should never have been added).
   hwloc_cuda_get_device_pci_ids()
   hwloc_cudart_get_device_pci_ids()

3) Convert name/index into OSDev (or PCIDev). Works on remote topology. Needs libpci/plugins on remote machine. Should rather return a OSDev. Needs documentation (orthogonal to (1)).
   hwloc_ibv_get_device_osdev_by_name()

4) Convert OS handle into OSDev/PCIDev. Only works locally (manipulates local OS handle).
Should rather return a OSDev. Needs documentation (orthogonal to (1)).
   hwloc_cuda_get_device_pcidev()
   hwloc_cudart_get_device_pcidev()

(1) is useful when there's no plugin (and Linux is enough)
(2) isn't strictly needed, it's often a wrapper around a single library call
(3) is needed for proper remote topology support.
(4) is needed as soon as there's no easy handle->index/name function (true for NVML, CUDA, OpenCL at least)

NVML/CUDA don't have OS handle names (like mlx4_0, eth0, ...). But they have indexes that we just append to the backend name to create OSDev names (cuda0, nvml1, ...).

OpenCL doesn't have names either, and its index is a platform index + a per-platform device index. The current opencl branch names OSDev opencl0, ... It should rather be openclXY so that we can easily retrieve platform/device indexes from the name. Maybe openclpXdY or openclX_Y for platform X device Y.
",1355567269,1356254083,normal
98,defect,,bgoglin,v1.8,closed,fixed,cleanup (or forbid?) reloading,"The ability to call load() multiple times on the same topology is convenient, but it's becoming a mess to maintain. We have to make sure we keep the configuration done between loads (set_foo) but everything created during loads must be recreated (including what comes from the environment).

Regression in v1.6:
* assert(false) when load() is called twice without changing the main backend in the middle. Fixed in v1.7 and v1.6.1.

Old bugs (not regression):
* Fails to load twice from XML with the nolibxml backend unless the backend is reset in the middle. Fixed in v1.7.
* Duplicate system/env-given distance matrices when calling load() twice. Could be fixed without too much pain (mark which distance needs to be kept on reload).

Also:
* v1.6+ basically ignores the HWLOC_COMPONENTS environment variable during reload.

This starts to look like a pandora box. I am wondering if we should just drop this feature at some point: cannot call load() if already loaded.

I don't think users actually use this feature since it is mostly useful when supporting multiple backends and switching from one to another at runtime. hwloc-calc and hwloc-bind use it because locations can be mixed with options on the command-line (and it's documented), but this can still be worked-around anyway.

v1.6.1 and v1.7 warn if reloading a topology (more than one place to fix). We will change that into an error.",1357204428,1366274538,normal
99,task,,bgoglin,v1.9,new,,remove libpci support,"libpci won't be enabled by default in v1.6.2 and v1.7, so it won't get much testing anymore. If libpciaccess appears to work well, we will consider removing libpci support instead of trying to maintain something that very few people actually test. We'll see in v1.8 or v1.9.",1360964491,1378894627,normal
100,task,bgoglin,bgoglin,Future,new,,cleanup cmdline pci device selection by vendor/device ids,"hwloc-calc and friends support specifying pci device by device/vendor ids:
  $ hwloc-calc pci:8086:3b2f
The device or vendor id may be omitted for a wildcard, an optional index may even be added in case of multiple matches:
  $ hwloc-calc pci:3b2f::2

This has never been documented for some reason. And that's good because the syntax looks like core:2:3 which means something totally different (3 cores start with the second one).

The original intent of the syntax was to ease selection of devices that have no OS devices. For instance NVIDIA GPUs. Now that we have the cuda component, it doesn't matter much anymore.

If we still want to support something like this (and document it), we should likely change the syntax. Could be something similar to lspci vendor/device display **pci[vendor:device]:index** (Brice has a patch to do that). Could also be **pci=[vendor:device]:index** to follow the existing **pci=busid** or **os=name** syntax.
",1362579613,1385567294,normal
101,enhancement,,bgoglin,Future,new,,some osdev without pcidev when no PCI backend,"The usual way to add OS device is to detect PCI devices with the PCI backend, and ask other backends if they have any OS device to add under a given PCI device.

Backends such as Cuda and OpenCL could work the other way: they list their devices, and tell the core ""I need a PCI device whose bus id is xx:yy.z"". If the PCI backend isn't available, we can't create a fully-configured PCI device, but the OS may still be able to retrieve its locality (Linux can). So we could still add the OS device at the right place in the topology.

So basically these backends would define both the discover() and notify_new_obj() callback. discover() would try to insert all devices that were not inserted by notify_new_obj() earlier.

Issues:
* notify_new_obj() and get_obj_cpuset() callbacks want a PCI device object, and we cannot really create one without the PCI backend. Either we create a fake PCI object. Or we modify the callback to accept a bus ID instead of a full object, but these callbacks are not supposed to be PCI specific, they could be used for other types.
* in normal cases, Cuda/OpenCL are loaded last, so their discover() will be called after notify_new_obj() had a chance to be called. But if one changes default component priorities, discover() may be called early, causing the new fallback code to run before notify_new_obj() had a chance to do the full PCI thing. Having a special discover() that is guaranteed to be called at the end of the discovery could help.
* can we insert a OS device in the topology without a bridge and a pci device above it?

First, let's wait and see if people complain about missing I/O devices because of missing PCI headers.
",1365191962,1369760144,minor
102,defect,,bgoglin,Future,closed,fixed,out-of-order XML can break things,"The XML import assumes that objects are given in the logical order. If somebody ever gives Sockets out of order, bad things can actually happen (broken topology).

We could sort things during insert_object_by_parent(). But this is a user error, so we could just also be lazy, ignore the out-of-order object and report an error.
",1367409819,1367488776,normal
103,defect,,bgoglin,Future,closed,fixed,groups inserted by custom interface shouldn't get merged,"If we create a custom interface with explicit group objects, those will get merged if they have a single children. Basically means you cannot have switches with a single node behind it.

Possible solutions:
* disable the default ignore_keep_structure flag on groups above machines
* add an ""automatically-added"" flag to group object and use that to disable auto-merging
",1367444969,1369821168,normal
104,enhancement,,bgoglin,Future,new,,pkg-config testing,"Find a way to test hwloc.pc, both for dynamic and static lib cases, both with and without plugins (for ltdl/ldl dependencies).

Static would require --enable-static.

By the way it looks like pkg-config sometimes output libs out of order (at least when xnvctrl is enabled and not a plugin, some X libs are at the end, after -lpthread which they need). Our test would fail in this case.

May be something independent of make check (just like tests/embedded or tests/rename) to keep things simple.",1368606087,1368606087,minor
