id,type,owner,reporter,milestone,status,resolution,summary,description,PosixTime,ModifiedTime,priority
234,defect,emallove,emallove,,closed,fixed,force should be settable in the INI file,"It's essential for `--force` to be settable in the INI file for #9. It makes little sense for a developer to ''not'' run MTT using `--force`. With this enhancement, developers can put `force = 1` in their INI file and not think about it again.",1178307476,1179947502,major
235,defect,emallove,emallove,,closed,fixed,Quote characters need escaping when used in Javascript popup windows,"A Javascript error will occur in the `popup_html()` function (see [source:/trunk/server/php/screen.inc screen.inc]) if, for instance, a search for `""` is done on stderr.",1178548106,1179947502,major
236,enhancement,,jsquyres,v3.1,new,,Graphical timeline of events,"When searching through MTT logs looking for the cause of failures, it would be really helpful to be able to see a graphical timeline of events for one or more tests.  Perhaps it could be a cherry-pick of tests; extra bonus points if the selection could cross mulitple phases, such as ""show me all the tests from cisco from last night"", which would show me ''all'' the tests from my entire development cluster, even those that were running at the same time.

Perhaps the display could be a web page something like a day planner / calendar view -- the timestamps are along the left edge of the screen: starting at the first timestamp and ending at the last timestamp (keep all the timestamps in one column -- don't do multiple columns for multiple days).  Then have events shown as ""bubbles"" spanning from their start time to their end time.  Concurrent / overlapping events can be shown next to each other.  Events that are part of a single sequence ID (i.e., from a single MTT run) can probably be shown in a single column, indicating that they are ""together"".  Bubbles can be colored green, yellow, and red to represent pass, skip/timeout, and fail, just like the rest of the MTT results.

Columns and individual tests should be briefly labeled in the overall display, but clickable to get more information (e.g., information about the whole column and information about the individual test).

This would be '''really''' helpful when tracking down failures that are due to equipment failures or other external factors.  For example, we could tell that our network died from 8:03-8:17pm last night because ''all'' tests failed on nodes X through Y in that timeframe.",1178738218,1190469004,major
237,defect,,jsquyres,v3.1,new,,Add code coverage support to MTT,"It would be great if MTT could also [optionally] report on code coverage from the tests that it runs.  For example, source MPI implementations could be compiled with particular parameters to enable code coverage reports, and then those reports could sucked into MTT for display in the reporter.  Extra bonus points for tying specific failures/timeouts with code coverage reports in some meaningful way.",1179149338,1190469705,major
238,defect,emallove,jsquyres,v2.1.1,closed,fixed,Perf results count wrong in reporter,"http://www.open-mpi.org/mtt/reporter.php?do_redir=196

Shows a result row with 14 perf tests.  But if you click on the 14, you're taken to another screen that shows 45 perf results ''and'' 31 passes that did not show up in the original screen.  Clearly, the mismatch between the number of performance results doesn't seem right.  Are the passes supposed to show up?

I unfortunately do not remember the exact sequence that I used to get to that query -- it was a drill down from a ""past 24 hours"" summary table.",1179714453,1187272967,major
239,defect,emallove,emallove,v3.1,new,,Graph IMB Barrier tests,"[http://www.aditus.nu/jpgraph/ JpGraph] errors out when each row in the summary table contains only a single plotted point (e.g., IMB's `Barrier` test).  Usually there's at least two points that can be rendered as a line connecting the points.  For example, the data for a `Barrier` report might be something like:

{{{
#mpi-rev    #repetitions  t_min[usec]  t_max[usec]  t_avg[usec]
1.3a1r14702    1000       125.25       125.26       125.26
1.3a1r14702    1000        63.49        63.50        63.49
1.3a1r14715    1000        63.12        63.13        63.12
1.3a1r14715    1000       125.74       125.75       125.74
}}}

`reporter.php` should catch on that there's only one point per Summary table row, and render another type of graph (e.g., a bar graph). Or at least error out more gracefully than spitting out this error:

{{{
JpGraph Error: A plot has an illegal scale. This
could for example be that you are trying to use
text auto scaling to draw a line plot with only
one point or that the plot area is too small. It
could also be that no input data value is numeric
(perhaps only '-' or 'x')
}}}

",1179857562,1189537367,major
240,defect,emallove,emallove,v3.0,closed,invalid,"Archived test cases that are refreshed should be in the ""speedy"" tables","If an MPI Install, Test Build, or Test Run is a week old, but is re-run, it does not appear to be kept in the speedy tables. This is confusing because one may see recent results (keyed to an archived MPI Install), but only if they filter on ""8 or more days ago"" (since the ""speedy"" window is 7 days). A workaround is to do the following:

 1. Click the `MPI Install` button
 1. Filter the date range farther back than 7 days (the ""speedy"" window is 7 days)
 1. Drilldown on the MPI versions you want to look at
 1. Lastly, look at Test Runs of those MPI versions

Doing the above steps is essentially a ''speedier'' way to query the archive tables, because MPI Install-only reports generate faster than any report JOINing on the `test_run` table. Then, the Test Run reports generate faster when with more filters (`start_timestamp` and `mpi_version` in the above use case).",1180622679,1186682348,minor
241,enhancement,emallove,emallove,v2.1.1,closed,fixed,"Add support for unrestricted, non-multiplicative variable substitution","Variable substitution is restricted to the `MPI Details` `exec` parameter using `@var@` syntax (which incurs a mulitplicative effect). It would be useful to allow non-multiplicative variable substitution in other INI parameters using dollar-sign syntax. E.g., 
{{{ 
param = $var
}}}

where `var` is an INI param in the same INI section as `param`.",1181316844,1181861594,major
242,enhancement,,emallove,v3.1,new,,"Add ""filter groups"" feature","Currently there are a few ways to filter sections
for an MTT run:

 * Hardcode a nonsense string before the phase ID string in
    the section name. E.g., `[SKIP Test run: some test suite]`
 * The `--[no-]section` option (see [wiki:SectionFilter] or
   `client/mtt --help`)
 * Split out sections of the INI file into separate INI files, and cat the files
   into `mtt`. E.g., `cat trivial.ini intel.ini ibm.ini | client/mtt ...`

What about having the ability to group sets of filters.
E.g., say you have several different types of MTT runs:
    1. !RunType1
    1. !RunType2
    1. !RunType3

    1. For !RunType1, you run want to run `trivial` and `intel`. 
    1. For !RunType2, you run want to run `ibm`, `intel`, and `imb`. 
    1. For !RunType3, you want to run everything but `mpicxx`.

To be more concrete, the !RunType's might be something like:
 * Nightly, Weekly, Monthly
 * multithreaded, non-multithreaded
 * small-cluster,medium-cluster,large-cluster
 * ?

What would the best way to express such a filter in the INI?
How about something like this:

{{{
[Test run: trivial]
run_in_group = RunType1,RunType3
...

[Test run: intel]
run_in_group = RunType1,RunType2,RunType3
...

[Test run: ibm]
run_in_group = RunType2,RunType3
...

[Test run: onesided]
run_in_group = RunType3
...

[Test run: mpicxx]
run_in_group =
...

[Test run: imb]
run_in_group = RunType2,RunType3
...

[Test run: netpipe]
run_in_group = RunType3
...

}}}

`mtt` could then be invoked with the applied filters like so:

{{{
$ client/mtt --run-group RunType1
$ client/mtt --run-group RunType2
$ client/mtt --run-group RunType3
}}}",1181331488,1189537461,major
243,defect,emallove,emallove,v3.0,closed,fixed,"Drilldowns on ""trial"" column do not work","Drilldowns on `trial` column do not work. I see `text_trial = ^t$` in the query string, but for some reason it is not effecting the needed `WHERE` clause to actually filter the results on `trial`.",1181662317,1189983823,major
244,defect,emallove,emallove,v3.0,closed,fixed,&get_sun_cc_version is broken,"`&get_sun_cc_version()` is broken. It ''did'' work :-\  Guess it's back to my trusty old home-grown `&shell(""get_sun_cc_version"")` for now. This minor regression seems to have crept in around 4/18.

http://www.open-mpi.org/mtt/reporter.php?do_redir=221

The compilers themselves look like they've been unchanged for over a year now:

{{{
$ ls -l /ws/ompi-tools/SUNWspro/SOS10/bin/cc
lrwxrwxrwx    1 nobody   nobody         14 Mar 23  2006 /ws/ompi-tools/SUNWspro/SOS10/bin/cc -> ../prod/bin/cc
$ ls -l /ws/ompi-tools/SUNWspro/SOS10/bin/../prod/bin/cc
-rwxr-xr-x    1 nobody   nobody     232984 Nov 29  2005 /ws/ompi-tools/SUNWspro/SOS10/bin/../prod/bin/cc
$ ls -l /ws/ompi-tools/SUNWspro/SOS11/bin/cc
lrwxrwxrwx    1 nobody   nobody         14 Mar 23  2006 /ws/ompi-tools/SUNWspro/SOS11/bin/cc -> ../prod/bin/cc
$ ls -l /ws/ompi-tools/SUNWspro/SOS11/bin/../prod/bin/cc
-rwxr-xr-x    1 nobody   nobody     239032 Oct 13  2005 /ws/ompi-tools/SUNWspro/SOS11/bin/../prod/bin/cc
}}}",1181673229,1188598805,minor
245,enhancement,,emallove,v3.0,closed,fixed,Support multiplicative effect for other INI params,"It would be useful to be able to get a multiplicative effect
out of more than just the `exec` parameter. E.g., the
ability run tests against a few environments:  

{{{
setenv = @envs@
envs = &enumerate( \
    ""FOO BAR"", \
    ""ABC 123"", \
    ...)
}}}

E.g., `configure` with a few different arguments:

{{{
configure_arguments = CC=cc @args@ ...
args = &enumerate( \
    ""--enable-with-threads=solaris"", \
    ""--enable-with-threads=posix"", \
    """",  \
    ...)
}}}",1181682706,1207154502,major
246,enhancement,,emallove,v3.1,closed,fixed,"Add support for ""global phase sections""","This ''wish-list'' item is related to #245 in that it could make INI files more succinct and expressive. '''Global phase sections that contain parameters which apply to all phase sub-sections.''' E.g.,

{{{
[MPI Install]
foo = bar
abc = 123

[MPI Install: x]
...
[MPI Install: y]
...
[MPI Install: z]
...
}}}

The above would be a shorthand for the below:

{{{
[MPI Install: x]
foo = bar
abc = 123
...
[MPI Install: y]
foo = bar
abc = 123
...
[MPI Install: z]
foo = bar
abc = 123
...
}}}",1181683083,1195225173,major
247,defect,emallove,emallove,v3.0,new,,"Preferences (e.g., trial) are not [always] getting set in the query string","I had `Show trial runs` checked in `[Preferences]`, but I noticed in the query string that `trial` was not set to `on`. So the query string should mirror the cookie, unless the user's received a URL from someone else, in which case we don't set the receiver's cookie.",1182262067,1189716472,major
248,enhancement,emallove,emallove,v3.0,closed,fixed,Create a funclet that returns true if there is IB connectivity,This funclet would be useful for conditionalizing the `--mca btl` parameter in the `MPI Details` section and so forth.,1182279842,1190649855,major
249,enhancement,,emallove,Future,new,,Create a funclet that can query the MTT Database,"To be useful, this ticket requires an MTT daemon of some
sort. The daemon would be able to dispatch MTT client runs
based on what had been tested recently.

{{{
skip_section_if_true = \
         &db_query(""In the past 72 hrs, have I run with configuration XYZ?"")
}}}

It ''might'' be more efficient than a `crontab` such as 
this:

{{{
00 19 * * 1 client/mtt --section monday-tests ...
00 19 * * 2 client/mtt --section tuesday-tests ...
00 19 * * 3 client/mtt --section wednesday-tests ...
00 19 * * 4 client/mtt --section thursday-tests ...
00 19 * * 5 client/mtt --section friday-tests ...
}}}",1182373769,1182373769,major
250,defect,emallove,jsquyres,v2.1.1,closed,fixed,Reporter spewing many PHP warnings,"Per a long e-mail thread, the current reporter.php is spewing many many PHP warnings into the web logs on www.open-mpi.org.  Ethan said:

  I squelched those 10 mos ago, and somehow they're back:

  https://svn.open-mpi.org/trac/mtt/changeset/271",1182389238,1182442715,critical
251,defect,jsquyres,jsquyres,v3.1,new,,SVN access is serialized with MTTLockServer when using proxies,"The title is somewhat obvious -- the whole point of the lock server was to serialize access to writing/re-writing the $HOME/.subversion/servers file in the presence of proxies.

However, the problem is that when using the lock server with proxies, it serializes ''all'' Subversion access across all currently running MTT clients.  On the Cisco cluster, I can have 16 or more concurrent builds occurring, each of which will execute a pile of test get's that are all SVN checkouts.  They therefore all get serialized, meaning that some test get's can wait up to 10 or 20 minutes just waiting for the lock.  

There has to be a better way to do safe SVN proxy switching...",1182389590,1189537389,major
252,defect,,emallove,v3.1,new,,copy_tree failures in Test get should not result in a Test build failure,"A `copy_tree` failure in a Test get should result in the matching Test build sections getting skipped, not a Test build failure.

{{{
>> Phase: Test Get
   Started:       Sat Jun 23 21:04:14 2007
   Stopped:       Sat Jun 23 21:05:05 2007
   Elapsed:       00:00:51
   Total elapsed: 01:07:29
*** WARNING: Could not copy file tree .../sources/test_get__intel/intel_tests: 
*** WARNING: Could not find buildfile: all_tests_no_perf; skipping
*** WARNING: Failed to build test [test build: intel]: Could not find buildfile: all_tests_no_perf; skipping
}}}

Though it is useful to immediately know about a Test get failure, such failures should be emailed to the user, instead of logged as a Test build failure.",1182786248,1189537397,major
253,defect,jjhursey,emallove,v3.0,closed,fixed,Adjust client/server to work with the V3 database schema,"Various and sundry things that need to be done for the MTT
client/server scripts to function with the
[source:/trunk/server/sql/v3 v3] schema.

 * [source:/trunk/server/php/reporter.php reporter.php]
   (adjust `compose_sql_query()` / `compose_sql_view()`)
   * Must `JOIN` on `test_name` and `test_suite` (but only
     if they're part of the `WHERE` clause?)
   * If ''command'' is in `WHERE` clause, search on
     `dense_command`
   * Display '''command options''' (which is really a search on `dense_command`) in addition to (or instead of?) `command` in the query screen
   * Only show full `command` in Detail view
   * We will likely scrap the ""ttables"" (cached tables)
   * Remove {{{JOIN results ON (phase = 'x' AND phase_id = some_phase_id)}}} from `compose_sql_*`. We will not be JOINing `results` with phase tables anymore, since all of results' columns are part of the phase tables
 * [source:/trunk/server/php/submit/index.php submit.php]
   * The tree of `TABLEs` is shallower now. All the *_id's
     get tied to phase tables ...
   * Incorporate `test_name`, `test_suite`, and
     `description` into `INSERT` commands
 * MTT client
   * Submit `endian`, `bitness`, and `vpath` fields as a Postgres
     `bit(*)` string
",1184254071,1190473199,critical
254,enhancement,,emallove,Future,new,,"Provide an ""mtt_cache"" parameter in the [MTT] section","It could be useful to be able to specify a location ''outside'' of the scratch directory to store MTT cache data so users could `rm -rf` their scratch directory while still getting the benefit of having MTT keep track of what has been tested. Currently, it would require knowing some MTT internals (e.g., an understanding of where the `mpi_installs.dump`, `test_builds.dump`, and `test_runs.dump` files are) to accomplish this.",1185374058,1185374058,minor
255,defect,jjhursey,jjhursey,v3.0,new,,V3 Reporter Timezone changes,"To aid in speed up the cast to GMT has been eliminated. The Reporter used to submit the {{{start_timestamp}}} as:
{{{
CAST(start_timestamp as TIMESTAMP WITH TIME ZONE) AT TIME ZONE 'GMT'
}}}

We currently remove the cast, and use a plain {{{start_timestamp}}} which will affect timezone usage in the Reporter.

The optimal solution will likely be something like the following:
Have the Reporter do the appropriate shift of the date for the timezone in question with respect to GMT (which the {{{start_timestamp}}} is reported in) before and after submitting the query to the database.
",1186406508,1202224457,major
256,defect,,emallove,v3.0,new,,Column show/hide menu selections are not carried over on drilldown reports,"Drilldown links seem to revert show/hide menu selections to their defaults, which is a violation of the ''principle of least astonishment''.

",1186507461,1186507461,major
257,defect,jjhursey,jjhursey,v3.0,closed,fixed,Normalization on test_run parameters,"This ticket combines and adds to tickets #26 and #27.

The database schema has the ability to normalize on how an application was run. This adds four new fields to the database:
{{{
    -- mpirun, mpiexec, yod, ...
    launcher            varchar(16) DEFAULT '',
    -- Resource Manager [RSH, SLURM, PBS, ...]
    resource_mgr        varchar(32) DEFAULT '',
    -- Runtime Parameters [MCA, SSI, ...]
    parameters          text DEFAULT '',
    -- Network [tcp,self or mx,tcp,sm,self]
    network             varchar(32) DEFAULT '',
}}}

The client needs to be adapted so it can tell the server (with some degree of certainty) what these values are.

Once the client is able to provide this information, the submit script can be adapted to store and process this information.
",1186600637,1187788149,major
258,defect,,jjhursey,Future,closed,fixed,Compare non-contiguous date ranges,"It is possible to get results from two types of runs (say threaded and non-threaded) by regular expression arguments to some existing reporter fields (i,e., configure arguments).

However it is currently not possible to compare two distinct date ranges. We should extend the reporter to effectively display such results.

We could extend the date specification to allow for a comma separated list of ranges: 
{{{
To compare results from July 20, 21, and 22:
  2007-07-20 - 2007-07-21,2007-07-21 - 2007-07-22,2007-07-22 - 2007-07-23
}}}

Then the reporter could make distinct summary tables for each range. Or something like that.
",1186600933,1226596270,major
259,defect,emallove,jjhursey,v3.0,closed,worksforme,"Reporter ""Description"" Verbose Preference","With the addition of the 'description' field to the reporter I had someone at IU look at it. They mentioned that it would be nice if there was a Preferences Option that a user could toggle to 'Always Display Description' in the Individual Phase windows (e.g., mpi_install, test_build, test_run).

Further since 'description' is taged as a long field (like environment and stdout/stderr) it is trimmed when displayed in the Summary table. They would also like the option to 'Always Display the Full Description' in the Summary table, and circumvent the trimming on this value.

Both of these options would be turned 'off' by default, but the user could turn them 'on' if they need this type of data.

Since this is a section of logic in the Reporter I don't fully understand I'm passing this one to Ethan to take a look at.",1187275135,1187960826,minor
260,enhancement,,jsquyres,Future,new,,Do we want slashdot/blog-style tagging?,"It may be useful someday to allow slashdot/blog-style tagging, where the client can send along arbitrary string tags with every result -- allowing one result to be found multiple different ways (also similar to the Gmail label concept).

These tags could be used to form arbitrary subsets of data within the database, such as:

 * Nightly regression testing
 * 2007 collective performance bakeoff
 * Josh's FT performance testing
 * Comparitive BTL performance testing (e.g, !OpenFabrics UD vs. RC)
 * ...etc.

In talking about this, Josh and I decided to just file this idea as a future enhancement.  The ""description"" value is brand-new right now (16 Aug); let's see how users use that and then see if slashdot/blog-style tags are actually necessary.",1187289148,1187819008,minor
261,defect,,jsquyres,Future,new,,Enable using more than one MTTDatabase reporter,"The MTTDatabase reporter plugin is not setup to handle submitting to more than one database right now.  It will get confused in two ways:

 1. The MTTDatabase module has global state that only allows one value.
 2. Identifiers returned from the database are propagated throughout data structures in the client; it is assumed that there is only one value for each required identifier (vs. having an array of these values, and using the appropriate value when submitting to a database).

These problems need to be fixed in order to enable submitting to more than one database.",1187290588,1187290588,major
262,defect,jjhursey,jjhursey,v3.0,closed,fixed,Normalize on Network in v3 schema,"After talking about how to make the 'network' field more useful it was concluded that if we normalize a bit more on the values it will be easier to mine, track, and report.

Meaning that we need a many-to-many association table between the test_run_command.network field and all possible interconnects. The idea is that a single test_run uses a set of interconnects, the combination of 1 or more of these support the run (e.g., for OMPI you may have something like {{{mx,tcp,sm,self}}}). As an entity {{{mx,tcp,sm,self}}} is one group of networks that were used to support the run, however it is more useful to see the different interconnects as individual items when doing searching.

This allows us to search for all {{{mx}}} runs no matter how the user specified the interconnects on the command line (e.g., {{{mx,tcp,sm,self}}} vs {{{sm,self,tcp,mx}}}).

The client will submit to the user a comma separated list of interconnect keys for each test_run (i.e., {{{MX,TCP,SHMEM,SELF}}}).

The server will save the CSV as a unique string (for the moment while we work the details out) then parse these values into the correct many-to-many relationship so it is more easily searchable in the database.
",1187291627,1187648342,major
263,task,jjhursey,jjhursey,Future,new,,Investigate usage of network normalization tables,"Refs #262

Due to the duplication of tuples when joining with the {{{test_run_networks}}} table, we need to look at the usefulness of this association table. It may only be useful in coverage stats generation.",1187648499,1187648499,minor
264,enhancement,,emallove,Future,new,,"Add ""Save Report to File"" functionality to reporter.php","Sometimes it is preferable to have a report locally (in HTML, CSV, or tab-delimited format). Possibly in the spirit of an HTML manual in single or multi-page format (see [http://svnbook.red-bean.com/en/1.4/svn-book.html the Subversion manual]). This would be helpful especially for a ''frozen-in-time'' report (e.g., results for tests run on an already-shipped product that are not changing regularly).  The advantage is not having to search months of data to get test results that were run on an arbitrary day.",1187651235,1216761402,minor
265,enhancement,,jjhursey,v3.0,closed,fixed,Extract HTML header and footer in the Reporter,"It may be useful to have a more abstract notion of the header and footer that the reporter currently uses. This way a developer using MTT can easily insert site stat tracking code (like Google Analytics), copyright information, or support contact info.

This will probably involve extracting the current hardcoded values into individual functions, and then allowing the user to customize those functions as they see fit.",1187698811,1188397359,minor
266,defect,,emallove,Future,new,,Trim out unneeded JavaScript in the MTT reporter emails,"Trim out unneeded !JavaScript in the MTT reporter emails. E.g., there does not seem to be a reason to have !JavaScript functions that provide pop-up select menus in the email (as I assume most clients would not allow !JavaScript to execute out of an HTML email). Some 40K worth of unneccessary !JavaScript are sent with each MTT email.

(This ticket is tangentially related to #265.)",1187709753,1187709753,minor
267,enhancement,,emallove,Future,new,,"Add support for ""fallback"" MPI/Test Get sections","For environments where SVN is unstable, it would be useful to be able to point MTT to ''fallback'' Test Get sections. E.g., the following `Test get` section would settle for using a corresponding `Copytree` get section if SVN is unavailable:

{{{
[Test get: intel]
module = SVN
svn_url = https://svn.open-mpi.org/svn/ompi-tests/trunk/intel_tests
fallback_section = intel-copytree

[Test get: intel-copytree]
module = Copytree
copytree_directory = /my/local/test_sources/intel_tests
}}}",1187732268,1187732726,minor
268,defect,emallove,jsquyres,v3.0,closed,fixed,Timezone kruft still left in new reporter,"I had a report open on an MTT summary page showing some test Cisco submits from >30 minutes ago (org = cisco).  I then changed the timeframe to be ""past 15 minutes"" and clicked on ""Summary"".  It generated a summary page showing 2 test builds.  But when I drill down on the ""2"" in the test build column, I get ""No data available for the specified query."" (which makes sense, because I have not submitted any test builds within the last 15 minutes).  But why is the summary table showing me 2 test build/passes?  

According to Josh, the timestamp from which ""past 15 minutes"" is calculated is actually in the URL -- so it's not ''really'' the past 15 minutes; it's the past 15 minutes from the timestamp in the URL (however/whenever that was generated).  This seems to violate the Law of Least Astonishment -- I would expect that if I have an old summary table up on my browser and I click the ""summary"" button again, it would give me a whole new report based on the relative time that I have entered in the query (e.g., ""past 15 minutes"").

Here's a URL showing the problem (in Josh's new DB): [http://osl.iu.edu/~jjhursey/research/mtt/server/php/reporter.php?limit=100&wrap=100&timezone=EST&trial=on&filter_tracked=off&yaxis_scale=Linear&xaxis_scale=Linear&hide_subtitle=off&remote_go=&do_cookies=&phase=all_phases&text_start_timestamp=past+15+minutes&text_platform_hardware=all&show_platform_hardware=show&text_os_name=all&show_os_name=show&text_mpi_name=all&show_mpi_name=show&text_mpi_version=all&show_mpi_version=show&text_http_username=cisco&show_http_username=show&text_local_username=all&show_local_username=hide&text_platform_name=all&show_platform_name=show&click=Summary&phase=all_phases&text_os_version=&show_os_version=&text_platform_type=&show_platform_type=&text_hostname=&show_hostname=&text_compiler_name=&show_compiler_name=&text_compiler_version=&show_compiler_version=&text_vpath_mode=&show_vpath_mode=&text_endian=&show_endian=&text_bitness=&show_bitness=&text_configure_arguments=&text_exit_value=&show_exit_value=&text_exit_signal=&show_exit_signal=&text_duration=&show_duration=&text_client_serial=&show_client_serial=&text_result_message=&text_result_stdout=&text_result_stderr=&text_environment=&text_description=&text_trial=&lastgo=summary click here]",1187733335,1187804754,critical
269,defect,jjhursey,jsquyres,v3.0,closed,fixed,"Can't search on ""command"" in reporter test run query page","Here's a [http://osl.iu.edu/~jjhursey/research/mtt/server/php/reporter.php?do_redir=2 tiny link] showing a test run report.

If you enter "".*"" (or anything) in the ""command"" text box, you get back the following SQL error:

{{{
postgres: ERROR: column ""command"" does not exist LINE 73: (command ~* 'foo') ^ postgres: ERROR: column ""command"" does not exist LINE 73: (command ~* 'foo') ^
}}}

Is this a schema v3 issue?",1187789564,1187790690,major
270,defect,emallove,jsquyres,v3.0,closed,fixed,Postgres error on bad date input,"I accidentally put in ""past 3 horus"" in the date field in the reporter (misspelled ""hours"") and got a postgres error back on the resulting reporter page:

{{{
postgres: ERROR: invalid input syntax for type interval: ""3 horus"" 
postgres: ERROR: invalid input syntax for type timestamp: """" 
postgres: ERROR: invalid input syntax for type timestamp: """"
}}}

Should we be sanity checking the timestamps that we pass back to postgres?",1187805238,1187813026,major
271,defect,,emallove,v3.0,closed,fixed,"MTT can not handle an ""MPI get"" section that contains whitespace","{{{
[MPI get: My Installation]
mpi_details = Open MPI
module = AlreadyInstalled

[MPI install: My Installation]
mpi_get = My Installation
module = Analyze::OMPI
}}}

The above INI snippet fails in the below confusing manner:

{{{
*** WARNING: Warning: MPI Get section ""my"" does not seem to exist in the
    INI file
*** WARNING: Warning: MPI Get section ""installation"" does not seem to exist
    in the INI file
}}}

Are we disallowing whitespace in the `mpi_get` label because we do not want to attempt to create a directory under scratch containing whitespace?",1187820381,1187837757,minor
272,defect,,emallove,v2.1.1,closed,duplicate,"""Command"" getting repeated multiple times in reporter","The ""command"" value is mysteriously getting repeated -- see [http://osl.iu.edu/~jjhursey/research/mtt/server/php/reporter.php?do_redir=7 this report] for an example.",1187966228,1187969566,major
273,defect,,emallove,v3.0,closed,fixed,"""Command"" getting repeated multiple times in reporter","The ""command"" value is mysteriously getting repeated -- see [http://osl.iu.edu/~jjhursey/research/mtt/server/php/reporter.php?do_redir=7 this report] for an example. Here's my INI:

{{{
[MPI Details: Open MPI]

# MPI tests
exec = mpirun @btls@ @hosts@ -np &test_np() --prefix &test_prefix() &test_executable() &test_argv()

# ORTE tests
exec:rte = &test_executable() --host &env_hosts() --prefix &test_prefix() &test_argv()

# Yes, all these quotes are necessary.  Don't mess with them!
hosts = &if(&have_hostfile(), ""&join(""--hostfile "", ""&hostfile()"")"", \
            ""&if(&have_hostlist(), ""&join(""--host "", ""&hostlist()"")"", """")"")

# This gets set to ""1"" if all the IB interfaces are up
ib_up = &check_ipoib_connectivity()

# Figure out which btl's to use
btls = <<EOT
&perl('

     # Return cached btls, if we have it
     if (defined(@btls)) {
         return \@btls;
     }

     my @hosts = split /\s+|,/, env_hosts();

     if (scalar(@hosts) < 2) {
         @btls = (""--mca btl self,sm"");
     } else {
         if ($ib_up) {
             @btls = (""--mca btl self,sm,tcp"",
                      ""--mca btl self,udapl"",
                      ""--mca btl self,sm,udapl"");
         } else {
             @btls = (""--mca btl self,tcp"",
                      ""--mca btl self,sm,tcp"");
         }
     }
     return \@btls;
')
EOT

before_any_exec = &refresh_ssh_known_hosts_file()

after_all_exec = mpirun @hosts@ orte-clean -v

[Test run: trivial]
test_build = trivial
pass = &eq(&test_wexitstatus(), 0)
timeout = &max(30, &multiply(10, &test_np()))
save_stdout_on_pass = 1
merge_stdout_stderr = 1
np = &if(&gt(&env_max_procs(), 0), &step(2, &max(2, &env_max_procs()), 2), 2)

module = Simple
specify_module = Simple
simple_only:tests = &find_executables(""."")
simple_only_if_exec_exists = 1
}}}",1187966344,1188330605,major
274,defect,,jsquyres,v3.1,new,,Integrate Google Analytics into the reporter,"Have a config option that allows one to turn on ""simplified"" reporting to Google Analytics (e.g., if you provide your GA account number, all the GA code paths are enabled in the reporter).  Here's a mail I sent recently to Ethan/Josh -- we decided that we don't have time to tackle this at the moment but wanted to record the ideas for future integration:

I'm thinking we could make some very easy MTT usage summary reports of our own on Google Analytics.  We can map some specific actions in the MTT reporter to some simple ""fake"" URLs that Google will then record for us (there's a simple API to say ""report to Google that URL X was selected by the user"" -- we can use totally arbitrary values for X that don't have to map to reality).

For example, here's some URLs we can map to:

 1. /mtt/reporter/summary/<timeframe>/ - when someone runs the ""summary"" report, where <timeframe> is:
    */past24hours/
    * /past1day/
    * /past2weeks/
    * ...etc.  Don't report specific timeframes, just the general timeframe
 1. /mtt/reporter/<phase>/<timeframe>/drilldown/<option>[/<target_phase>
    * <phase> is summary, mpiinstall, testbuild, testrun
    * <option> is organization, cluster, hardware, os, mpiname, mpiversion, pass, fail, timeout, skip
    * if <phase> is summary, <target_phase> is one of mpiinstall, testbuild, testrun
 1. /mtt/reporter/<phase>/<timeframe>/detail
 1. /mtt/reporter/<phase>/<timeframe>/performance_graph
 1. ...we can probably think up more

These kind of URLs don't give us a path analysis of how users are getting to the results that they look at; it more gives us an aggregate what queries they are running and some how frequently users are running specific actions.

I'm thinking that this should be pretty darn easy to do (the <timeframe> fuzzing might be the most complicated part), but I haven't done any of the reporter PHP, so I don't know for sure...
",1187976709,1187976709,major
275,defect,emallove,jsquyres,v3.0,closed,fixed,Cherry picking is broken in new reporter,"The cherry picking functionality seems to be broken in the new reporter (I tested trying to eliminate some rows from performance graphs, in particular).  

Initially throwing to Josh, but he may throw this back to Ethan...?",1187981666,1188330273,critical
276,enhancement,,emallove,Future,new,,Show test progress in reporter.php,"MTT has very nice progress reporting in the client. It looks like
this:

{{{
   ...
   Test: MPI_Ibsend_rtoaq_c, np=8, variant=3: Passed
   ### Test progress: 170 of 468 section tests complete (36%)
   Test: MPI_Init_attr_c, np=8, variant=1: Passed
   ...
}}}

It would nice to have this progress reporting in `reporter.php`. E.g.,

|| '''client_serial''' || '''hardware''' || '''os''' || '''mpi-version''' || || '''test run''' || ||
||   ||            ||              ||       || '''pass''' || '''fail''' || '''in-progress''' ||
|| 1 || SPARC || Solaris           || v1.2 || 500 || 0 ||           ||
|| 2|| SPARC || Solaris           || trunk || 500 || 0 ||           ||
|| 3||       ||                   ||       || 0 || 0 || 170 (36%) ||
|| 4||       ||                   ||       || 0 || 0 || 340 (72%) ||

The HTTP submissions of progress data would be tiny to avoid slowing down the MTT client. (What is the overhead of sending *anything*, big or small, to the MTT database?)

{{{
 client_serial => '3',
 tests_in_progress => '170 (36%)',
}}}

Note: `submit.php` would be responsible for removing the ""in-progress"" numbers upon receiving a submission of complete runs.",1187984692,1187984718,minor
